,prompt,classes,answer_index
410,"Q: Is the following equation valid: 7 + 5 / 5 / 1 + 8 - 6 = 4.4?
A) True
B) False
A:","[' True', ' False']",0
411,"Q: Is the following equation valid: 9 / 1 / 5 - 9 + 3 / 3 = -1.4000000000000001?
A) True
B) False
A:","[' True', ' False']",0
412,"Q: Is the following equation valid: 8 / 6 - 8 - 3 * 3 * 8 = -229.00000000000003?
A) True
B) False
A:","[' True', ' False']",1
413,"Q: Is the following equation valid: 7 + 10 / 9 + 4 - 3 + 2 = 4.888888888888889?
A) True
B) False
A:","[' True', ' False']",0
414,"Q: Is the following equation valid: 4 / 10 * 10 / 3 / 8 + 5 = 9.166666666666668?
A) True
B) False
A:","[' True', ' False']",1
415,"Q: Is the following equation valid: 10 / 2 + 7 + 8 + 9 * 3 = 87.0?
A) True
B) False
A:","[' True', ' False']",0
416,"Q: Is the following equation valid: 1 / 4 + 5 + 1 + 4 - 7 = 7.25?
A) True
B) False
A:","[' True', ' False']",1
417,"Q: Is the following equation valid: 4 / 6 / 7 * 2 * 5 / 2 = -1.5238095238095237?
A) True
B) False
A:","[' True', ' False']",1
418,"Q: Is the following equation valid: 10 - 6 * 6 / 3 * 8 + 10 = 74.0?
A) True
B) False
A:","[' True', ' False']",0
419,"Q: Is the following equation valid: 4 + 2 + 5 - 7 + 2 - 1 = 9?
A) True
B) False
A:","[' True', ' False']",1
420,"Q: Is the following equation valid: 4 - 1 * 4 + 5 + 2 - 2 = 19?
A) True
B) False
A:","[' True', ' False']",1
421,"Q: Is the following equation valid: 1 - 4 - 6 + 10 * 7 - 9 = -2?
A) True
B) False
A:","[' True', ' False']",0
422,"Q: Is the following equation valid: 5 - 2 / 1 / 7 + 2 / 9 = 0.2698412698412698?
A) True
B) False
A:","[' True', ' False']",0
423,"Q: Is the following equation valid: 5 - 10 - 8 - 8 / 6 * 6 = -21.0?
A) True
B) False
A:","[' True', ' False']",0
424,"Q: Is the following equation valid: 2 + 9 + 7 * 7 * 9 + 8 = 1142?
A) True
B) False
A:","[' True', ' False']",0
425,"Q: Is the following equation valid: 6 + 1 * 9 * 3 * 10 * 7 = 13230?
A) True
B) False
A:","[' True', ' False']",0
426,"Q: Is the following equation valid: 4 - 7 + 4 / 8 - 6 - 3 = -8.875?
A) True
B) False
A:","[' True', ' False']",0
427,"Q: Is the following equation valid: 1 + 10 + 5 + 7 - 3 - 10 = 10?
A) True
B) False
A:","[' True', ' False']",0
428,"Q: Is the following equation valid: 5 * 10 - 7 * 8 / 10 + 2 = 33.4?
A) True
B) False
A:","[' True', ' False']",1
429,"Q: Is the following equation valid: 8 / 1 / 10 / 3 + 10 - 4 = 6.2666666666666675?
A) True
B) False
A:","[' True', ' False']",0
430,"Q: Is the following equation valid: 7 / 10 + 5 / 1 / 1 + 4 = 13.7?
A) True
B) False
A:","[' True', ' False']",1
431,"Q: Is the following equation valid: 2 + 1 + 10 / 10 - 10 + 3 = -5.699999999999999?
A) True
B) False
A:","[' True', ' False']",0
432,"Q: Is the following equation valid: 2 - 10 * 7 - 5 * 6 / 10 = -36.6?
A) True
B) False
A:","[' True', ' False']",0
433,"Q: Is the following equation valid: 10 + 7 * 3 + 5 / 7 / 5 = 1.6?
A) True
B) False
A:","[' True', ' False']",0
434,"Q: Is the following equation valid: 9 * 3 + 1 / 9 * 7 - 8 = 16.77777777777778?
A) True
B) False
A:","[' True', ' False']",1
435,"Q: Is the following equation valid: 4 + 10 / 6 - 7 + 5 / 7 = 0.04761904761904771?
A) True
B) False
A:","[' True', ' False']",1
436,"Q: Is the following equation valid: 3 - 3 + 9 + 5 * 8 * 7 = 782?
A) True
B) False
A:","[' True', ' False']",1
437,"Q: Is the following equation valid: 5 - 6 - 4 * 7 * 1 * 1 = -36?
A) True
B) False
A:","[' True', ' False']",1
438,"Q: Is the following equation valid: 10 - 7 * 9 / 1 / 2 - 3 = 7.5?
A) True
B) False
A:","[' True', ' False']",1
439,"Q: Is the following equation valid: 5 / 10 / 7 / 1 * 6 / 4 = 0.10714285714285714?
A) True
B) False
A:","[' True', ' False']",0
440,"Q: Is the following equation valid: 2 / 2 / 10 - 8 - 2 - 2 = -11.9?
A) True
B) False
A:","[' True', ' False']",0
441,"Q: Is the following equation valid: 10 - 2 - 4 + 10 + 8 + 6 = 27?
A) True
B) False
A:","[' True', ' False']",1
442,"Q: Is the following equation valid: 9 * 3 - 1 / 10 * 5 / 5 = 2.6?
A) True
B) False
A:","[' True', ' False']",0
443,"Q: Is the following equation valid: 6 * 3 + 4 - 10 * 7 + 7 = 91?
A) True
B) False
A:","[' True', ' False']",0
444,"Q: Is the following equation valid: 3 - 8 + 8 - 4 + 3 / 10 = 1.2?
A) True
B) False
A:","[' True', ' False']",1
445,"Q: Is the following equation valid: 9 - 10 * 1 * 1 * 3 + 5 = 2?
A) True
B) False
A:","[' True', ' False']",0
446,"Q: Is the following equation valid: 3 + 5 / 6 / 9 + 1 - 10 = -5.851851851851851?
A) True
B) False
A:","[' True', ' False']",1
447,"Q: Is the following equation valid: 8 + 9 - 3 * 10 + 6 / 1 = 146.0?
A) True
B) False
A:","[' True', ' False']",0
448,"Q: Is the following equation valid: 8 / 9 / 9 + 7 / 9 + 1 = 1.7887517146776406?
A) True
B) False
A:","[' True', ' False']",0
449,"Q: Is the following equation valid: 10 * 5 + 4 - 3 * 5 * 10 = 2547?
A) True
B) False
A:","[' True', ' False']",1
450,"Q: Is the following equation valid: 3 + 10 - 1 * 10 / 4 - 7 = 23.0?
A) True
B) False
A:","[' True', ' False']",0
451,"Q: Is the following equation valid: 8 * 4 + 6 + 3 / 5 - 7 = 3.1999999999999993?
A) True
B) False
A:","[' True', ' False']",1
452,"Q: Is the following equation valid: 2 / 7 / 4 - 1 * 1 + 5 = 4.071428571428571?
A) True
B) False
A:","[' True', ' False']",1
453,"Q: Is the following equation valid: 2 + 7 * 9 / 10 * 10 + 9 = 93.0?
A) True
B) False
A:","[' True', ' False']",1
454,"Q: Is the following equation valid: 6 + 6 * 6 - 7 - 1 / 3 = 21.333333333333332?
A) True
B) False
A:","[' True', ' False']",0
455,"Q: Is the following equation valid: 8 * 9 - 10 + 10 * 3 / 4 = 52.0?
A) True
B) False
A:","[' True', ' False']",1
456,"Q: Is the following equation valid: 5 + 5 + 10 - 5 - 2 * 9 = 119?
A) True
B) False
A:","[' True', ' False']",1
457,"Q: Is the following equation valid: 7 - 5 / 3 * 3 / 4 / 3 = 2.1666666666666665?
A) True
B) False
A:","[' True', ' False']",1
458,"Q: Is the following equation valid: 4 - 9 + 7 * 7 * 9 + 7 = 133?
A) True
B) False
A:","[' True', ' False']",0
459,"Q: Is the following equation valid: 7 / 6 * 3 / 9 - 8 * 9 = -65.5?
A) True
B) False
A:","[' True', ' False']",1
460,"Q: Is the following equation valid: 1 + 2 / 5 / 6 / 1 / 6 = -0.9833333333333333?
A) True
B) False
A:","[' True', ' False']",1
461,"Q: Is the following equation valid: 5 - 10 - 7 * 1 / 5 + 10 = 9.6?
A) True
B) False
A:","[' True', ' False']",1
462,"Q: Is the following equation valid: 2 + 4 - 9 * 10 * 1 * 8 = -240?
A) True
B) False
A:","[' True', ' False']",0
463,"Q: Is the following equation valid: 8 + 1 + 8 / 1 - 2 - 7 = 7.0?
A) True
B) False
A:","[' True', ' False']",1
464,"Q: Is the following equation valid: 2 / 2 + 7 - 6 + 2 + 8 = 9.0?
A) True
B) False
A:","[' True', ' False']",1
465,"Q: Is the following equation valid: 3 - 3 * 4 * 8 * 7 - 10 = -10?
A) True
B) False
A:","[' True', ' False']",0
466,"Q: Is the following equation valid: 4 + 6 * 4 + 5 / 5 * 3 = 27.0?
A) True
B) False
A:","[' True', ' False']",0
467,"Q: Is the following equation valid: 8 + 4 - 7 * 9 - 4 / 4 = 11.25?
A) True
B) False
A:","[' True', ' False']",1
468,"Q: Is the following equation valid: 10 * 4 + 1 / 10 * 9 + 4 = 40.9?
A) True
B) False
A:","[' True', ' False']",0
469,"Q: Is the following equation valid: 5 - 3 / 4 - 7 / 10 * 6 = -5.9?
A) True
B) False
A:","[' True', ' False']",1
470,"Q: Is the following equation valid: 8 / 2 + 7 * 10 / 8 - 3 = 10.75?
A) True
B) False
A:","[' True', ' False']",0
471,"Q: Is the following equation valid: 4 * 10 * 1 * 8 / 7 + 8 = 53.714285714285715?
A) True
B) False
A:","[' True', ' False']",0
472,"Q: Is the following equation valid: 6 + 1 * 2 - 7 + 4 - 10 = 1?
A) True
B) False
A:","[' True', ' False']",0
473,"Q: Is the following equation valid: 7 - 7 + 10 * 9 - 5 + 1 = 86?
A) True
B) False
A:","[' True', ' False']",0
474,"Q: Is the following equation valid: 7 + 8 - 7 - 10 - 6 - 1 = -9?
A) True
B) False
A:","[' True', ' False']",0
475,"Q: Is the following equation valid: 2 - 3 + 10 / 1 * 4 / 3 = 12.0?
A) True
B) False
A:","[' True', ' False']",0
476,"Q: Is the following equation valid: 4 - 3 + 5 + 8 + 3 + 9 = 24?
A) True
B) False
A:","[' True', ' False']",1
477,"Q: Is the following equation valid: 6 + 2 - 10 / 3 * 6 / 8 = -0.5?
A) True
B) False
A:","[' True', ' False']",0
478,"Q: Is the following equation valid: 5 - 7 / 1 * 3 / 8 * 4 = -3.0?
A) True
B) False
A:","[' True', ' False']",0
479,"Q: Is the following equation valid: 5 * 7 / 4 / 1 + 3 + 7 = 17.75?
A) True
B) False
A:","[' True', ' False']",1
480,"Q: Is the following equation valid: 7 - 2 * 3 - 8 + 2 * 5 = 45?
A) True
B) False
A:","[' True', ' False']",0
481,"Q: Is the following equation valid: 6 / 9 / 10 - 10 * 1 + 4 = -5.933333333333334?
A) True
B) False
A:","[' True', ' False']",0
482,"Q: Is the following equation valid: 8 / 1 * 2 * 3 + 4 - 10 = 40.0?
A) True
B) False
A:","[' True', ' False']",1
483,"Q: Is the following equation valid: 5 / 2 + 10 / 8 / 8 - 1 = -0.8046875?
A) True
B) False
A:","[' True', ' False']",1
484,"Q: Is the following equation valid: 10 * 6 - 5 - 1 - 10 - 3 = 39?
A) True
B) False
A:","[' True', ' False']",1
485,"Q: Is the following equation valid: 6 / 8 * 10 / 1 * 8 * 6 = 357.0?
A) True
B) False
A:","[' True', ' False']",1
486,"Q: Is the following equation valid: 6 + 7 + 9 * 1 - 3 * 9 = 170?
A) True
B) False
A:","[' True', ' False']",1
487,"Q: Is the following equation valid: 2 - 5 - 10 * 7 + 3 / 7 = -12.571428571428571?
A) True
B) False
A:","[' True', ' False']",0
488,"Q: Is the following equation valid: 6 - 7 * 7 + 10 * 8 + 2 = 26?
A) True
B) False
A:","[' True', ' False']",0
489,"Q: Is the following equation valid: 8 - 3 * 1 / 10 / 7 / 10 = 0.007142857142857143?
A) True
B) False
A:","[' True', ' False']",0
490,"Q: Is the following equation valid: 10 - 10 * 10 / 4 - 2 - 1 = -3.0?
A) True
B) False
A:","[' True', ' False']",0
491,"Q: Is the following equation valid: 10 - 10 - 4 / 8 - 6 - 1 = -10.5?
A) True
B) False
A:","[' True', ' False']",1
492,"Q: Is the following equation valid: 8 + 7 - 4 - 10 / 7 * 2 = 1.2857142857142856?
A) True
B) False
A:","[' True', ' False']",1
493,"Q: Is the following equation valid: 8 - 9 / 10 * 1 + 5 * 9 = 45.1?
A) True
B) False
A:","[' True', ' False']",1
494,"Q: Is the following equation valid: 10 / 8 / 7 - 8 + 3 / 4 = -1.2053571428571428?
A) True
B) False
A:","[' True', ' False']",0
495,"Q: Is the following equation valid: 3 - 5 * 3 / 2 / 7 / 1 = -0.42857142857142855?
A) True
B) False
A:","[' True', ' False']",0
496,"Q: Is the following equation valid: 6 + 10 * 7 + 1 + 10 - 8 = 113?
A) True
B) False
A:","[' True', ' False']",1
497,"Q: Is the following equation valid: 5 - 3 / 6 + 9 / 1 + 1 = 13.333333333333334?
A) True
B) False
A:","[' True', ' False']",1
498,"Q: Is the following equation valid: 4 / 1 + 4 / 7 / 6 / 1 = 1.1904761904761905?
A) True
B) False
A:","[' True', ' False']",1
499,"Q: Is the following equation valid: 6 / 10 / 3 * 9 + 6 + 5 = 12.8?
A) True
B) False
A:","[' True', ' False']",0
500,"Q: Is the following equation valid: 5 + 2 - 4 - 7 * 1 * 6 = -27?
A) True
B) False
A:","[' True', ' False']",1
501,"Q: Is the following equation valid: 1 - 5 * 3 * 3 / 6 + 4 = -3.0?
A) True
B) False
A:","[' True', ' False']",1
502,"Q: Is the following equation valid: 7 * 9 / 9 - 6 - 2 + 6 = 5.0?
A) True
B) False
A:","[' True', ' False']",0
503,"Q: Is the following equation valid: 10 * 1 + 6 * 3 * 4 / 9 = 21.333333333333332?
A) True
B) False
A:","[' True', ' False']",0
504,"Q: Is the following equation valid: 4 / 6 - 7 + 8 / 3 - 2 = -1.4444444444444442?
A) True
B) False
A:","[' True', ' False']",0
505,"Q: Is the following equation valid: 4 + 7 + 7 + 8 - 2 - 5 = 19?
A) True
B) False
A:","[' True', ' False']",0
506,"Q: Is the following equation valid: 7 - 9 * 6 / 10 + 7 * 10 = 62.0?
A) True
B) False
A:","[' True', ' False']",1
507,"Q: Is the following equation valid: 7 / 3 * 3 * 1 * 8 / 4 = 14.0?
A) True
B) False
A:","[' True', ' False']",0
508,"Q: Is the following equation valid: 1 * 10 - 7 + 7 + 8 * 3 = 53?
A) True
B) False
A:","[' True', ' False']",1
509,"Q: Is the following equation valid: 1 * 1 * 3 / 6 - 1 / 9 = -0.05555555555555555?
A) True
B) False
A:","[' True', ' False']",0
510,"Q: Is the following equation valid: 2 - 8 - 9 / 5 * 2 * 6 = -36.0?
A) True
B) False
A:","[' True', ' False']",0
511,"Q: Is the following equation valid: 4 / 10 + 6 + 6 + 5 - 7 = 12.399999999999999?
A) True
B) False
A:","[' True', ' False']",1
512,"Q: Is the following equation valid: 5 * 5 / 1 / 8 * 7 * 6 = 129.25?
A) True
B) False
A:","[' True', ' False']",1
513,"Q: Is the following equation valid: 3 - 6 - 1 - 10 + 8 / 1 = -6.0?
A) True
B) False
A:","[' True', ' False']",0
514,"Q: Is the following equation valid: 1 + 9 / 7 * 3 * 6 / 10 = 2.5714285714285716?
A) True
B) False
A:","[' True', ' False']",0
515,"Q: Is the following equation valid: 6 + 8 * 8 * 4 + 9 * 7 = 3199?
A) True
B) False
A:","[' True', ' False']",0
516,"Q: Is the following equation valid: 7 - 9 / 8 - 2 - 8 - 3 = -16.25?
A) True
B) False
A:","[' True', ' False']",1
517,"Q: Is the following equation valid: 1 + 5 / 2 + 3 - 9 + 3 = 0.0?
A) True
B) False
A:","[' True', ' False']",0
518,"Q: Is the following equation valid: 6 / 8 + 5 / 9 - 6 / 10 = -0.5361111111111111?
A) True
B) False
A:","[' True', ' False']",0
519,"Q: Is the following equation valid: 10 - 4 + 6 / 8 / 5 / 2 = 2.15?
A) True
B) False
A:","[' True', ' False']",1
520,"Q: Is the following equation valid: 6 * 3 + 10 - 1 / 10 - 3 = -3.3?
A) True
B) False
A:","[' True', ' False']",1
521,"Q: Is the following equation valid: 7 - 1 * 6 - 5 / 9 - 10 = -6.555555555555555?
A) True
B) False
A:","[' True', ' False']",0
522,"Q: Is the following equation valid: 9 - 2 / 1 - 10 + 6 / 4 = -2.25?
A) True
B) False
A:","[' True', ' False']",1
523,"Q: Is the following equation valid: 5 / 3 - 1 + 10 - 2 / 2 = 5.333333333333333?
A) True
B) False
A:","[' True', ' False']",1
524,"Q: Is the following equation valid: 2 * 8 - 4 - 5 + 8 - 8 = 7?
A) True
B) False
A:","[' True', ' False']",0
525,"Q: Is the following equation valid: 4 / 6 / 2 * 10 / 10 - 2 = -0.6666666666666667?
A) True
B) False
A:","[' True', ' False']",1
526,"Q: Is the following equation valid: 5 - 6 + 3 * 9 / 4 + 8 = 12.5?
A) True
B) False
A:","[' True', ' False']",0
527,"Q: Is the following equation valid: 5 / 5 + 7 * 1 / 3 * 9 = 24.0?
A) True
B) False
A:","[' True', ' False']",0
528,"Q: Is the following equation valid: 7 + 2 + 3 * 4 * 7 + 1 = 341?
A) True
B) False
A:","[' True', ' False']",1
529,"Q: Is the following equation valid: 5 / 9 / 9 - 9 * 6 / 3 = -16.876543209876544?
A) True
B) False
A:","[' True', ' False']",1
530,"Q: Is the following equation valid: 4 * 6 - 3 + 4 / 7 * 6 = 21.42857142857143?
A) True
B) False
A:","[' True', ' False']",1
531,"Q: Is the following equation valid: 6 / 10 + 4 - 7 * 8 / 10 = -1.9200000000000004?
A) True
B) False
A:","[' True', ' False']",0
532,"Q: Is the following equation valid: 10 / 10 - 4 + 4 - 6 - 1 = -6.0?
A) True
B) False
A:","[' True', ' False']",0
533,"Q: Is the following equation valid: 7 - 6 - 8 + 5 * 10 + 9 = -11?
A) True
B) False
A:","[' True', ' False']",0
534,"Q: Is the following equation valid: 3 - 1 / 6 + 10 * 7 - 3 = 69.33333333333334?
A) True
B) False
A:","[' True', ' False']",0
535,"Q: Is the following equation valid: 6 - 8 + 8 * 2 + 1 / 10 = 1.3?
A) True
B) False
A:","[' True', ' False']",0
536,"Q: Is the following equation valid: 9 * 1 - 1 - 1 - 1 - 1 = 7?
A) True
B) False
A:","[' True', ' False']",1
537,"Q: Is the following equation valid: 2 - 3 - 9 * 8 / 1 - 7 = -87.0?
A) True
B) False
A:","[' True', ' False']",0
538,"Q: Is the following equation valid: 5 - 9 + 2 / 4 / 9 / 8 = -0.006944444444444444?
A) True
B) False
A:","[' True', ' False']",0
539,"Q: Is the following equation valid: 6 * 7 / 8 - 2 + 6 - 8 = 2.25?
A) True
B) False
A:","[' True', ' False']",1
540,"Q: Is the following equation valid: 10 / 3 + 2 / 2 / 2 * 10 = 13.333333333333336?
A) True
B) False
A:","[' True', ' False']",0
541,"Q: Is the following equation valid: 6 / 3 / 6 / 9 - 2 / 3 = -0.654320987654321?
A) True
B) False
A:","[' True', ' False']",0
542,"Q: Is the following equation valid: 5 / 6 - 7 * 3 - 8 - 6 = -32.5?
A) True
B) False
A:","[' True', ' False']",0
543,"Q: Is the following equation valid: 5 + 3 - 10 * 1 * 4 * 7 = -55?
A) True
B) False
A:","[' True', ' False']",1
544,"Q: Is the following equation valid: 8 * 2 * 5 * 9 - 10 - 10 = 704?
A) True
B) False
A:","[' True', ' False']",1
545,"Q: Is the following equation valid: 6 * 3 + 3 + 4 + 7 * 6 = 192?
A) True
B) False
A:","[' True', ' False']",0
546,"Q: Is the following equation valid: 8 - 4 * 3 + 1 * 8 * 4 = 416?
A) True
B) False
A:","[' True', ' False']",0
547,"Q: Is the following equation valid: 10 - 6 + 4 / 4 - 6 / 1 = -4.0?
A) True
B) False
A:","[' True', ' False']",0
548,"Q: Is the following equation valid: 8 - 3 - 3 + 5 - 4 + 7 = 10?
A) True
B) False
A:","[' True', ' False']",0
549,"Q: Is the following equation valid: 1 - 7 + 7 + 9 / 9 * 7 = 11.777777777777779?
A) True
B) False
A:","[' True', ' False']",1
550,"Q: Is the following equation valid: 9 - 2 - 1 * 5 / 10 + 5 = 8.0?
A) True
B) False
A:","[' True', ' False']",0
551,"Q: Is the following equation valid: 4 - 2 / 5 - 1 * 8 / 2 = -2.4?
A) True
B) False
A:","[' True', ' False']",1
552,"Q: Is the following equation valid: 10 * 10 * 3 / 9 + 8 - 10 = 31.333333333333336?
A) True
B) False
A:","[' True', ' False']",0
553,"Q: Is the following equation valid: 10 * 10 / 7 - 4 + 4 + 9 = 27.285714285714285?
A) True
B) False
A:","[' True', ' False']",1
554,"Q: Is the following equation valid: 3 * 5 - 4 / 10 * 8 - 9 = -0.1999999999999993?
A) True
B) False
A:","[' True', ' False']",0
555,"Q: Is the following equation valid: 2 / 9 * 10 / 10 + 6 + 5 = 12.222222222222221?
A) True
B) False
A:","[' True', ' False']",1
556,"Q: Is the following equation valid: 8 / 4 + 7 - 10 * 7 / 7 = 1.0?
A) True
B) False
A:","[' True', ' False']",1
557,"Q: Is the following equation valid: 9 - 8 * 7 * 4 - 6 / 9 = 3.4444444444444446?
A) True
B) False
A:","[' True', ' False']",1
558,"Q: Is the following equation valid: 8 + 2 + 2 / 3 / 10 / 8 = 2.05?
A) True
B) False
A:","[' True', ' False']",1
559,"Q: Is the following equation valid: 9 / 5 - 1 + 5 + 3 - 5 = 5.800000000000001?
A) True
B) False
A:","[' True', ' False']",1
560,"Q: Is the following equation valid: 8 + 9 / 3 * 2 * 3 - 1 = 32.0?
A) True
B) False
A:","[' True', ' False']",1
561,"Q: Is the following equation valid: 4 + 9 + 7 * 9 * 8 / 2 = 720.0?
A) True
B) False
A:","[' True', ' False']",0
562,"Q: Is the following equation valid: 7 / 9 + 8 - 2 * 8 * 8 = 433.7777777777778?
A) True
B) False
A:","[' True', ' False']",0
563,"Q: Is the following equation valid: 4 + 5 / 10 - 6 * 8 - 3 = -43.8?
A) True
B) False
A:","[' True', ' False']",0
564,"Q: Is the following equation valid: 2 * 9 + 4 / 3 + 10 / 7 = 1.4761904761904758?
A) True
B) False
A:","[' True', ' False']",1
565,"Q: Is the following equation valid: 4 / 7 - 1 / 3 + 4 - 3 = 0.8571428571428572?
A) True
B) False
A:","[' True', ' False']",0
566,"Q: Is the following equation valid: 4 + 5 + 8 + 3 + 5 * 3 = 75?
A) True
B) False
A:","[' True', ' False']",0
567,"Q: Is the following equation valid: 7 + 4 + 1 - 4 / 4 * 9 = 18.0?
A) True
B) False
A:","[' True', ' False']",0
568,"Q: Is the following equation valid: 1 - 8 + 1 * 2 / 9 * 9 = -12.0?
A) True
B) False
A:","[' True', ' False']",0
569,"Q: Is the following equation valid: 9 + 5 + 7 * 9 / 2 / 4 = 21.625?
A) True
B) False
A:","[' True', ' False']",1
570,"Q: Is the following equation valid: 6 + 8 * 2 + 8 / 10 / 10 = 4.36?
A) True
B) False
A:","[' True', ' False']",1
571,"Q: Is the following equation valid: 7 - 9 - 7 + 10 + 3 / 3 = 1.3333333333333333?
A) True
B) False
A:","[' True', ' False']",0
572,"Q: Is the following equation valid: 2 * 4 / 6 - 7 - 5 + 8 = -1.6666666666666679?
A) True
B) False
A:","[' True', ' False']",1
573,"Q: Is the following equation valid: 4 + 6 - 10 - 4 * 6 / 3 = -8.0?
A) True
B) False
A:","[' True', ' False']",0
574,"Q: Is the following equation valid: 7 / 8 * 3 * 6 / 7 - 1 = 1.25?
A) True
B) False
A:","[' True', ' False']",0
575,"Q: Is the following equation valid: 1 + 1 * 10 + 7 - 8 * 1 = 19?
A) True
B) False
A:","[' True', ' False']",1
576,"Q: Is the following equation valid: 4 + 1 / 9 - 9 / 10 + 6 = 9.155555555555555?
A) True
B) False
A:","[' True', ' False']",1
577,"Q: Is the following equation valid: 8 / 2 / 3 + 9 - 9 * 1 = 1.333333333333334?
A) True
B) False
A:","[' True', ' False']",0
578,"Q: Is the following equation valid: 6 + 4 / 4 / 4 - 2 - 10 = -11.375?
A) True
B) False
A:","[' True', ' False']",1
579,"Q: Is the following equation valid: 5 - 2 + 10 * 2 * 1 / 5 = 5.2?
A) True
B) False
A:","[' True', ' False']",0
580,"Q: Is the following equation valid: 6 / 1 * 2 / 6 + 3 - 4 = 1.0?
A) True
B) False
A:","[' True', ' False']",1
581,"Q: Is the following equation valid: 3 / 4 * 3 + 4 - 3 + 10 = 14.25?
A) True
B) False
A:","[' True', ' False']",1
582,"Q: Is the following equation valid: 3 + 4 * 7 / 7 * 8 + 4 = 64.0?
A) True
B) False
A:","[' True', ' False']",1
583,"Q: Is the following equation valid: 5 + 9 * 2 + 9 - 6 / 10 = 4.1?
A) True
B) False
A:","[' True', ' False']",1
584,"Q: Is the following equation valid: 3 - 3 * 5 - 7 - 6 * 10 = -130?
A) True
B) False
A:","[' True', ' False']",1
585,"Q: Is the following equation valid: 3 - 4 + 2 / 10 + 10 * 2 = 20.2?
A) True
B) False
A:","[' True', ' False']",0
586,"Q: Is the following equation valid: 2 / 5 * 8 + 8 * 1 * 10 = 111.0?
A) True
B) False
A:","[' True', ' False']",1
587,"Q: Is the following equation valid: 5 - 4 - 8 + 5 * 6 - 6 = -18?
A) True
B) False
A:","[' True', ' False']",0
588,"Q: Is the following equation valid: 1 * 4 * 7 + 2 * 8 + 1 = 241?
A) True
B) False
A:","[' True', ' False']",0
589,"Q: Is the following equation valid: 2 / 1 / 1 + 9 - 9 - 6 = -4.0?
A) True
B) False
A:","[' True', ' False']",0
590,"Q: Is the following equation valid: 3 - 7 / 7 / 4 / 5 + 7 = 10.971428571428572?
A) True
B) False
A:","[' True', ' False']",1
591,"Q: Is the following equation valid: 1 * 5 * 5 * 1 / 2 - 2 = 10.5?
A) True
B) False
A:","[' True', ' False']",0
592,"Q: Is the following equation valid: 7 * 8 + 6 * 1 * 3 - 9 = 177?
A) True
B) False
A:","[' True', ' False']",0
593,"Q: Is the following equation valid: 8 - 7 + 8 * 1 + 4 * 1 = 13?
A) True
B) False
A:","[' True', ' False']",0
594,"Q: Is the following equation valid: 1 - 9 / 10 - 4 / 8 - 10 = -10.6?
A) True
B) False
A:","[' True', ' False']",0
595,"Q: Is the following equation valid: 4 + 4 + 2 / 3 * 10 / 5 = 5.666666666666667?
A) True
B) False
A:","[' True', ' False']",1
596,"Q: Is the following equation valid: 7 - 1 - 1 / 5 - 7 - 7 = -13.0?
A) True
B) False
A:","[' True', ' False']",0
597,"Q: Is the following equation valid: 7 + 4 + 10 - 6 * 3 / 1 = 45.0?
A) True
B) False
A:","[' True', ' False']",0
598,"Q: Is the following equation valid: 6 / 7 - 6 / 3 + 10 / 8 = 1.0357142857142856?
A) True
B) False
A:","[' True', ' False']",0
599,"Q: Is the following equation valid: 9 + 2 + 8 - 3 + 6 - 2 = 20?
A) True
B) False
A:","[' True', ' False']",0
600,"Q: Is the following equation valid: 4 * 6 - 3 * 7 - 3 + 5 = 147?
A) True
B) False
A:","[' True', ' False']",1
601,"Q: Is the following equation valid: 9 - 5 + 5 * 6 - 7 - 6 = 41?
A) True
B) False
A:","[' True', ' False']",0
602,"Q: Is the following equation valid: 4 * 2 - 10 + 7 - 1 + 4 = 8?
A) True
B) False
A:","[' True', ' False']",0
603,"Q: Is the following equation valid: 1 * 3 - 3 - 5 / 7 - 8 = -8.714285714285714?
A) True
B) False
A:","[' True', ' False']",0
604,"Q: Is the following equation valid: 8 + 6 * 10 - 7 * 6 * 7 = 5588?
A) True
B) False
A:","[' True', ' False']",1
605,"Q: Is the following equation valid: 2 / 3 + 9 / 7 / 10 / 5 = 0.02761904761904762?
A) True
B) False
A:","[' True', ' False']",0
606,"Q: Is the following equation valid: 10 - 5 / 2 / 6 * 6 / 4 = -0.375?
A) True
B) False
A:","[' True', ' False']",1
607,"Q: Is the following equation valid: 9 * 1 / 2 / 8 - 8 * 3 = -22.3125?
A) True
B) False
A:","[' True', ' False']",0
608,"Q: Is the following equation valid: 4 + 7 * 2 - 9 + 6 / 5 = 2.8?
A) True
B) False
A:","[' True', ' False']",1
609,"Q: Is the following equation valid: 2 / 1 * 3 + 10 - 3 - 4 = 6.0?
A) True
B) False
A:","[' True', ' False']",1
610,"Q: Is the following equation valid: 1 / 8 * 3 * 5 * 7 / 7 = 4.875?
A) True
B) False
A:","[' True', ' False']",1
611,"Q: Is the following equation valid: 2 / 6 / 7 * 10 - 8 * 8 = -61.19047619047619?
A) True
B) False
A:","[' True', ' False']",1
612,"Q: Is the following equation valid: 7 - 1 * 2 / 6 - 9 / 6 = -4.166666666666667?
A) True
B) False
A:","[' True', ' False']",1
613,"Q: Is the following equation valid: 7 + 10 - 10 + 2 * 3 * 5 = 134?
A) True
B) False
A:","[' True', ' False']",1
614,"Q: Is the following equation valid: 8 * 10 * 5 * 3 - 9 - 3 = 1188?
A) True
B) False
A:","[' True', ' False']",0
